bootstrap_id	Method	Metric	Value
856	SGMCI	AUPRC	0.8374966168300941
856	SGMCI	Precision	0.6287004235441369
856	SGMCI	Recall	0.9797802121249064
856	SGMCI	F1	0.7659255830417557
856	Complete Hi-C clique	AUROC	0.5640415634805809
856	Complete Hi-C clique	AUPRC	0.587294565162557
856	Complete Hi-C clique	Precision	0.9879422287001458
856	Complete Hi-C clique	Recall	0.129852487852453
856	Complete Hi-C clique	F1	0.2295354493119478
857	SGMCI	AUROC	0.8429824327873837
857	SGMCI	AUPRC	0.8389117437376585
857	SGMCI	Precision	0.6297726153708428
857	SGMCI	Recall	0.9801459447221303
857	SGMCI	F1	0.7668326713583998
857	Complete Hi-C clique	AUROC	0.5640668538806546
857	Complete Hi-C clique	AUPRC	0.5871785037974737
857	Complete Hi-C clique	Precision	0.9856352134949921
857	Complete Hi-C clique	Recall	0.13025305212560304
857	Complete Hi-C clique	F1	0.23009829710646548
858	SGMCI	AUROC	0.8406783743731832
858	SGMCI	AUPRC	0.8375374584263364
858	SGMCI	Precision	0.627951382103835
858	SGMCI	Recall	0.9794057716087009
858	SGMCI	F1	0.765255197330149
858	Complete Hi-C clique	AUROC	0.5645989605390415
858	Complete Hi-C clique	AUPRC	0.5877548445728794
858	Complete Hi-C clique	Precision	0.9869576615545943
858	Complete Hi-C clique	Recall	0.13113255194273674
858	Complete Hi-C clique	F1	0.2315059648259747
859	SGMCI	AUROC	0.8433517187915537
859	SGMCI	AUPRC	0.8386240911261172
859	SGMCI	Precision	0.6307205466409028
859	SGMCI	Recall	0.9806161723471325
859	SGMCI	F1	0.7676791088781558
859	Complete Hi-C clique	AUROC	0.5643053356604202
859	Complete Hi-C clique	AUPRC	0.5875633038197692
859	Complete Hi-C clique	Precision	0.9883122028526149
859	Complete Hi-C clique	Recall	0.13033142339643672
859	Complete Hi-C clique	F1	0.23029342524349525
860	SGMCI	AUROC	0.8408407548145063
860	SGMCI	AUPRC	0.8375264791684189
860	SGMCI	Precision	0.6294957992594167
860	SGMCI	Recall	0.9799892021804629
860	SGMCI	F1	0.7665794779576044
860	Complete Hi-C clique	AUROC	0.5642263393719332
860	Complete Hi-C clique	AUPRC	0.5873834169468464
860	Complete Hi-C clique	Precision	0.9865639201738787
860	Complete Hi-C clique	Recall	0.13043591842421498
860	Complete Hi-C clique	F1	0.2304089339414402
861	SGMCI	AUROC	0.84146562588525
861	SGMCI	AUPRC	0.837657072732547
861	SGMCI	Precision	0.6295446532996827
861	SGMCI	Recall	0.9796321775022205
861	SGMCI	F1	0.766506437007941
861	Complete Hi-C clique	AUROC	0.5636978992636716
861	Complete Hi-C clique	AUPRC	0.586938693682096
861	Complete Hi-C clique	Precision	0.9873602980308674
861	Complete Hi-C clique	Recall	0.1292429335237465
861	Complete Hi-C clique	F1	0.2285670285670286
862	SGMCI	AUROC	0.8418204146206163
862	SGMCI	AUPRC	0.8378738013162743
862	SGMCI	Precision	0.6284949601054913
862	SGMCI	Recall	0.9794928507985162
862	SGMCI	F1	0.7656853068309452
862	Complete Hi-C clique	AUROC	0.5643608051940682
862	Complete Hi-C clique	AUPRC	0.5875065534639372
862	Complete Hi-C clique	Precision	0.9865273396424816
862	Complete Hi-C clique	Recall	0.1307145718316237
862	Complete Hi-C clique	F1	0.23084257308502626
863	SGMCI	AUROC	0.8417298201615298
863	SGMCI	AUPRC	0.8389243070860617
863	SGMCI	Precision	0.6288267018753076
863	SGMCI	Recall	0.9787613856040683
863	SGMCI	F1	0.7657077068757621
863	Complete Hi-C clique	AUROC	0.5644682515106755
863	Complete Hi-C clique	AUPRC	0.5876976571791861
863	Complete Hi-C clique	Precision	0.9880200105318588
863	Complete Hi-C clique	Recall	0.13070586391264216
863	Complete Hi-C clique	F1	0.23086979927708992
864	SGMCI	AUROC	0.8429959340321865
864	SGMCI	AUPRC	0.8387837148989175
864	SGMCI	Precision	0.6296053882903143
864	SGMCI	Recall	0.9800501576133336
864	SGMCI	F1	0.7666793825528958
864	Complete Hi-C clique	AUROC	0.5654128523809528
864	Complete Hi-C clique	AUPRC	0.5885548685147592
864	Complete Hi-C clique	Precision	0.987619911848587
864	Complete Hi-C clique	Recall	0.1326825615214476
864	Complete Hi-C clique	F1	0.23393671410805586
865	SGMCI	AUROC	0.840110006743794
865	SGMCI	AUPRC	0.8356070293845478
865	SGMCI	Precision	0.6290447983264253
865	SGMCI	Recall	0.9792925686619411
865	SGMCI	F1	0.7660319395675319
865	Complete Hi-C clique	AUROC	0.5640350637372009
865	Complete Hi-C clique	AUPRC	0.5871717027661217
865	Complete Hi-C clique	Precision	0.9860121404064397
865	Complete Hi-C clique	Recall	0.13013114125986172
865	Complete Hi-C clique	F1	0.22991830392171944
866	SGMCI	AUROC	0.8414144604061888
866	SGMCI	AUPRC	0.8369332110530585
866	SGMCI	Precision	0.6285931380491321
866	SGMCI	Recall	0.9797279646110173
866	SGMCI	F1	0.7658300008508466
866	Complete Hi-C clique	AUROC	0.5647376622250927
866	Complete Hi-C clique	AUPRC	0.5877812060194695
866	Complete Hi-C clique	Precision	0.9852739949175735
866	Complete Hi-C clique	Recall	0.13167244291959107
866	Complete Hi-C clique	F1	0.23230018819372433
867	SGMCI	AUROC	0.8419845588341585
867	SGMCI	AUPRC	0.838180413477935
867	SGMCI	Precision	0.6301721145339918
867	SGMCI	Recall	0.9800762813702781
867	SGMCI	F1	0.767107415485278
867	Complete Hi-C clique	AUROC	0.5649673179903024
867	Complete Hi-C clique	AUPRC	0.5880561908668035
867	Complete Hi-C clique	Precision	0.9862701717855283
867	Complete Hi-C clique	Recall	0.13198592800292586
867	Complete Hi-C clique	F1	0.23281569205720168
868	SGMCI	AUROC	0.8418130067688296
868	SGMCI	AUPRC	0.8386594285349602
868	SGMCI	Precision	0.6283172496984318
868	SGMCI	Recall	0.9797192566920357
868	SGMCI	F1	0.7656225544569277
868	Complete Hi-C clique	AUROC	0.5648506846845659
868	Complete Hi-C clique	AUPRC	0.5880199009292609
868	Complete Hi-C clique	Precision	0.9874518005359126
868	Complete Hi-C clique	Recall	0.1315679478918128
868	Complete Hi-C clique	F1	0.2321978807275298
869	SGMCI	AUROC	0.8421016247760478
869	SGMCI	AUPRC	0.8379923923711314
869	SGMCI	Precision	0.6290209887929348
869	SGMCI	Recall	0.9799456625855553
869	SGMCI	F1	0.7662140033975278
869	Complete Hi-C clique	AUROC	0.5649865531773626
869	Complete Hi-C clique	AUPRC	0.5880549796587444
869	Complete Hi-C clique	Precision	0.9859585256451927
869	Complete Hi-C clique	Recall	0.13207300719274107
869	Complete Hi-C clique	F1	0.23294245935755364
870	SGMCI	AUROC	0.8425810700780971
870	SGMCI	AUPRC	0.8392255345675663
870	SGMCI	Precision	0.6292301409254422
870	SGMCI	Recall	0.9794057716087009
870	SGMCI	F1	0.7662039954357343
870	Complete Hi-C clique	AUROC	0.564207999933456
870	Complete Hi-C clique	AUPRC	0.5872924975855771
870	Complete Hi-C clique	Precision	0.9853472632893094
870	Complete Hi-C clique	Recall	0.13058395304690085
870	Complete Hi-C clique	F1	0.23060658019176206
871	SGMCI	AUROC	0.842503017580658
871	SGMCI	AUPRC	0.8386297561865566
871	SGMCI	Precision	0.6295487749584376
871	SGMCI	Recall	0.9793535240948118
871	SGMCI	F1	0.7664241784077551
871	Complete Hi-C clique	AUROC	0.5645159367258561
871	Complete Hi-C clique	AUPRC	0.587707572175691
871	Complete Hi-C clique	Precision	0.9874523715674681
871	Complete Hi-C clique	Recall	0.1308887302112541
871	Complete Hi-C clique	F1	0.23113947408888205
872	SGMCI	AUROC	0.8421643013990059
872	SGMCI	AUPRC	0.838400144908159
872	SGMCI	Precision	0.6289415421772967
872	SGMCI	Recall	0.9795973458262944
872	SGMCI	F1	0.7660485798530483
872	Complete Hi-C clique	AUROC	0.5643102867856329
872	Complete Hi-C clique	AUPRC	0.5875055061681698
872	Complete Hi-C clique	Precision	0.9872850648922854
872	Complete Hi-C clique	Recall	0.13049687385708564
872	Complete Hi-C clique	F1	0.23052370074682543
873	SGMCI	AUROC	0.8421949889784728
873	SGMCI	AUPRC	0.8378608492761854
873	SGMCI	Precision	0.6291137260160694
873	SGMCI	Recall	0.9804681377244466
873	SGMCI	F1	0.7664424870325243
873	Complete Hi-C clique	AUROC	0.5637066071826532
873	Complete Hi-C clique	AUPRC	0.5869469197835143
873	Complete Hi-C clique	Precision	0.9873619795131037
873	Complete Hi-C clique	Recall	0.12926034936170955
873	Complete Hi-C clique	F1	0.22859430824196134
874	SGMCI	AUROC	0.8422864694506648
874	SGMCI	AUPRC	0.8396332011556893
874	SGMCI	Precision	0.6286721963870506
874	SGMCI	Recall	0.979440603284627
874	SGMCI	F1	0.7658008510638299
874	Complete Hi-C clique	AUROC	0.5648800583132007
874	Complete Hi-C clique	AUPRC	0.588106254463996
874	Complete Hi-C clique	Precision	0.9884131971720346
874	Complete Hi-C clique	Recall	0.1314808687019976
874	Complete Hi-C clique	F1	0.23208878368200195
875	SGMCI	AUROC	0.8416991548043482
875	SGMCI	AUPRC	0.8374246281574507
875	SGMCI	Precision	0.6287809400411044
875	SGMCI	Recall	0.9803984743725944
875	SGMCI	F1	0.7661741988608137
875	Complete Hi-C clique	AUROC	0.5640906513664233
875	Complete Hi-C clique	AUPRC	0.5872164635922532
875	Complete Hi-C clique	Precision	0.9858959994727476
875	Complete Hi-C clique	Recall	0.13026176004458453
875	Complete Hi-C clique	F1	0.23011898993162114
876	SGMCI	AUROC	0.8430196068191874
876	SGMCI	AUPRC	0.8380294284422639
876	SGMCI	Precision	0.6290164823188147
876	SGMCI	Recall	0.9800153259374075
876	SGMCI	F1	0.7662319536215307
876	Complete Hi-C clique	AUROC	0.5641369339109422
876	Complete Hi-C clique	AUPRC	0.5873145046562512
876	Complete Hi-C clique	Precision	0.986802164445031
876	Complete Hi-C clique	Recall	0.13021822044967693
876	Complete Hi-C clique	F1	0.2300756969659671
877	SGMCI	AUROC	0.8422797264050045
877	SGMCI	AUPRC	0.8388334487731264
877	SGMCI	Precision	0.6291316307362018
877	SGMCI	Recall	0.9798934150716662
877	SGMCI	F1	0.7662801070472792
877	Complete Hi-C clique	AUROC	0.5650253499862752
877	Complete Hi-C clique	AUPRC	0.5881888026732822
877	Complete Hi-C clique	Precision	0.98754808005737
877	Complete Hi-C clique	Recall	0.13190755673209217
877	Complete Hi-C clique	F1	0.23272928397489576
878	SGMCI	AUROC	0.8435637574060575
878	SGMCI	AUPRC	0.839381749824595
878	SGMCI	Precision	0.6296118214703037
878	SGMCI	Recall	0.980624880266114
878	SGMCI	F1	0.7668599484506246
878	Complete Hi-C clique	AUROC	0.564867801939668
878	Complete Hi-C clique	AUPRC	0.5880672965802609
878	Complete Hi-C clique	Precision	0.9879644165358451
878	Complete Hi-C clique	Recall	0.1315244082969052
878	Complete Hi-C clique	F1	0.23214422943915894
879	SGMCI	AUROC	0.8417102162961708
879	SGMCI	AUPRC	0.8384620739575542
879	SGMCI	Precision	0.6295121760238039
879	SGMCI	Recall	0.9801024051272227
879	SGMCI	F1	0.7666262532693985
879	Complete Hi-C clique	AUROC	0.5646237718689677
879	Complete Hi-C clique	AUPRC	0.5878016450884846
879	Complete Hi-C clique	Precision	0.9873450921251066
879	Complete Hi-C clique	Recall	0.1311238440237552
879	Complete Hi-C clique	F1	0.23150304791335166
880	SGMCI	AUROC	0.8415571557544084
880	SGMCI	AUPRC	0.8377882876255899
880	SGMCI	Precision	0.628695968034871
880	SGMCI	Recall	0.9796583012591651
880	SGMCI	F1	0.7658850239802848
880	Complete Hi-C clique	AUROC	0.5650464947660757
880	Complete Hi-C clique	AUPRC	0.5881038547986884
880	Complete Hi-C clique	Precision	0.9858450749951302
880	Complete Hi-C clique	Recall	0.13221233389644543
880	Complete Hi-C clique	F1	0.2331559671066271
881	SGMCI	AUROC	0.8411346764135494
881	SGMCI	AUPRC	0.8371483878971068
881	SGMCI	Precision	0.6293694167398516
881	SGMCI	Recall	0.9797540883679619
881	SGMCI	F1	0.7664138360881309
881	Complete Hi-C clique	AUROC	0.5644586199911799
881	Complete Hi-C clique	AUPRC	0.587614494443043
881	Complete Hi-C clique	Precision	0.9868023637557453
881	Complete Hi-C clique	Recall	0.13087131437329108
881	Complete Hi-C clique	F1	0.23109450441307622
882	SGMCI	AUROC	0.8419559256944054
882	SGMCI	AUPRC	0.8383965590774073
882	SGMCI	Precision	0.6279260573992833
882	SGMCI	Recall	0.9796670091781466
882	SGMCI	F1	0.7653161181480523
882	Complete Hi-C clique	AUROC	0.563697690924454
882	Complete Hi-C clique	AUPRC	0.5869034659705645
882	Complete Hi-C clique	Precision	0.9867782871569996
882	Complete Hi-C clique	Recall	0.1293300127135617
882	Complete Hi-C clique	F1	0.22868757169583256
883	SGMCI	AUROC	0.8425760381060932
883	SGMCI	AUPRC	0.8389817312852421
883	SGMCI	Precision	0.6285393747592974
883	SGMCI	Recall	0.9806074644281509
883	SGMCI	F1	0.7660586188482352
883	Complete Hi-C clique	AUROC	0.5649040362862557
883	Complete Hi-C clique	AUPRC	0.5880119371416289
883	Complete Hi-C clique	Precision	0.9865102639296187
883	Complete Hi-C clique	Recall	0.13182047754227694
883	Complete Hi-C clique	F1	0.23256492783235905
884	SGMCI	AUROC	0.8423309794610347
884	SGMCI	AUPRC	0.8383743709568088
884	SGMCI	Precision	0.6289904174074447
884	SGMCI	Recall	0.9796844250161096
884	SGMCI	F1	0.7661114591561573
884	Complete Hi-C clique	AUROC	0.5639213538683624
884	Complete Hi-C clique	AUPRC	0.58706041933219
884	Complete Hi-C clique	Precision	0.9859238699444886
884	Complete Hi-C clique	Recall	0.12991344328532367
884	Complete Hi-C clique	F1	0.22957605601292605
885	SGMCI	AUROC	0.8430265836432914
885	SGMCI	AUPRC	0.8378650515098702
885	SGMCI	Precision	0.6301166644274262
885	SGMCI	Recall	0.9801546526411118
885	SGMCI	F1	0.7670903329130745
885	Complete Hi-C clique	AUROC	0.5651628294889511
885	Complete Hi-C clique	AUPRC	0.5881712150994727
885	Complete Hi-C clique	Precision	0.9851789528185878
885	Complete Hi-C clique	Recall	0.13255194273672477
885	Complete Hi-C clique	F1	0.23366515976022537
886	SGMCI	AUROC	0.8429423349800566
886	SGMCI	AUPRC	0.8393160907849736
886	SGMCI	Precision	0.6294009061923141
886	SGMCI	Recall	0.9797976279628694
886	SGMCI	F1	0.7664505054358192
886	Complete Hi-C clique	AUROC	0.5648452266372745
886	Complete Hi-C clique	AUPRC	0.5880733482877263
886	Complete Hi-C clique	Precision	0.9884071260151952
886	Complete Hi-C clique	Recall	0.13141120535014542
886	Complete Hi-C clique	F1	0.23198007778273097
887	SGMCI	AUROC	0.8419006399073125
887	SGMCI	AUPRC	0.8388133508318754
887	SGMCI	Precision	0.6290143097596027
887	SGMCI	Recall	0.9795189745554608
887	SGMCI	F1	0.7660785856088699
887	Complete Hi-C clique	AUROC	0.5638585790863945
887	Complete Hi-C clique	AUPRC	0.5870204999421886
887	Complete Hi-C clique	Precision	0.9862315482888727
887	Complete Hi-C clique	Recall	0.12973928490569323
887	Complete Hi-C clique	F1	0.22931240140059253
888	SGMCI	AUROC	0.8413996266708182
888	SGMCI	AUPRC	0.8380488949978332
888	SGMCI	Precision	0.6279322873934665
888	SGMCI	Recall	0.9796931329350912
888	SGMCI	F1	0.7653287166632087
888	Complete Hi-C clique	AUROC	0.5638542251269036
888	Complete Hi-C clique	AUPRC	0.5870163871513412
888	Complete Hi-C clique	Precision	0.9862306368330465
888	Complete Hi-C clique	Recall	0.12973057698671173
888	Complete Hi-C clique	F1	0.22929877485686145
889	SGMCI	AUROC	0.8413652450279199
889	SGMCI	AUPRC	0.837765896042177
889	SGMCI	Precision	0.6286911579829585
889	SGMCI	Recall	0.9798150438008325
889	SGMCI	F1	0.7659293496203368
889	Complete Hi-C clique	AUROC	0.563817157423445
889	Complete Hi-C clique	AUPRC	0.5869310503728792
889	Complete Hi-C clique	Precision	0.9853884297520661
889	Complete Hi-C clique	Recall	0.12978282450060086
889	Complete Hi-C clique	F1	0.22935758638997253
890	SGMCI	AUROC	0.8421241690518979
890	SGMCI	AUPRC	0.8381479249144302
890	SGMCI	Precision	0.6286027323748407
890	SGMCI	Recall	0.979222905310089
890	SGMCI	F1	0.7656827698907159
890	Complete Hi-C clique	AUROC	0.5647970066480841
890	Complete Hi-C clique	AUPRC	0.5878914353066332
890	Complete Hi-C clique	Precision	0.986171808753506
890	Complete Hi-C clique	Recall	0.13165502708162805
890	Complete Hi-C clique	F1	0.23229801258364127
891	SGMCI	AUROC	0.842412073702587
891	SGMCI	AUPRC	0.8385961848730871
891	SGMCI	Precision	0.6291709801068801
891	SGMCI	Recall	0.9790835786063846
891	SGMCI	F1	0.7660615310193055
891	Complete Hi-C clique	AUROC	0.5645444769976198
891	Complete Hi-C clique	AUPRC	0.5876528946305437
891	Complete Hi-C clique	Precision	0.9861192954887711
891	Complete Hi-C clique	Recall	0.13114996778069976
891	Complete Hi-C clique	F1	0.2315100183689311
892	SGMCI	AUROC	0.8430215150150984
892	SGMCI	AUPRC	0.838968403250429
892	SGMCI	Precision	0.629734753059465
892	SGMCI	Recall	0.9795276824744422
892	SGMCI	F1	0.7666153259002807
892	Complete Hi-C clique	AUROC	0.5640285918457519
892	Complete Hi-C clique	AUPRC	0.5872160484304555
892	Complete Hi-C clique	Precision	0.986844714748463
892	Complete Hi-C clique	Recall	0.12999181455615738
892	Complete Hi-C clique	F1	0.22972338706574855
893	SGMCI	AUROC	0.842462450184692
893	SGMCI	AUPRC	0.8386259473782811
893	SGMCI	Precision	0.6298011502041136
893	SGMCI	Recall	0.9793622320137934
893	SGMCI	F1	0.7666138404648706
893	Complete Hi-C clique	AUROC	0.5638889387072553
893	Complete Hi-C clique	AUPRC	0.5869487091212823
893	Complete Hi-C clique	Precision	0.9845738018326851
893	Complete Hi-C clique	Recall	0.130052769989028
893	Complete Hi-C clique	F1	0.22975685924604058
894	SGMCI	AUROC	0.8431569190832919
894	SGMCI	AUPRC	0.8395518383949857
894	SGMCI	Precision	0.6293246114279325
894	SGMCI	Recall	0.9801720684790749
894	SGMCI	F1	0.7665084542625419
894	Complete Hi-C clique	AUROC	0.5642783785466048
894	Complete Hi-C clique	AUPRC	0.5873976628358021
894	Complete Hi-C clique	Precision	0.9859997370842645
894	Complete Hi-C clique	Recall	0.13062749264180845
894	Complete Hi-C clique	F1	0.23069233844923567
895	SGMCI	AUROC	0.841712914250945
895	SGMCI	AUPRC	0.8385852475330027
895	SGMCI	Precision	0.6287242724742026
895	SGMCI	Recall	0.979423187446664
895	SGMCI	F1	0.7658341617528904
895	Complete Hi-C clique	AUROC	0.5639077850678113
895	Complete Hi-C clique	AUPRC	0.5870437299945526
895	Complete Hi-C clique	Precision	0.9858568501751371
895	Complete Hi-C clique	Recall	0.12989602744736062
895	Complete Hi-C clique	F1	0.22954704583400654
896	SGMCI	AUROC	0.842070338253076
896	SGMCI	AUPRC	0.8389908497050655
896	SGMCI	Precision	0.6289632443302424
896	SGMCI	Recall	0.9804855535624096
896	SGMCI	F1	0.7663361215280851
896	Complete Hi-C clique	AUROC	0.5626068747805879
896	Complete Hi-C clique	AUPRC	0.5858885884005129
896	Complete Hi-C clique	Precision	0.986817198485668
896	Complete Hi-C clique	Recall	0.12710949337327365
896	Complete Hi-C clique	F1	0.22521021368510377
897	SGMCI	AUROC	0.8424622758773173
897	SGMCI	AUPRC	0.8390867639847988
897	SGMCI	Precision	0.628551798870574
897	SGMCI	Recall	0.9798934150716662
897	SGMCI	F1	0.7658498572483471
897	Complete Hi-C clique	AUROC	0.5646143486886896
897	Complete Hi-C clique	AUPRC	0.5877538276530174
897	Complete Hi-C clique	Precision	0.9867059593975115
897	Complete Hi-C clique	Recall	0.1312022152945889
897	Complete Hi-C clique	F1	0.23160758754265684
898	SGMCI	AUROC	0.8436129675356343
898	SGMCI	AUPRC	0.8394430546801424
898	SGMCI	Precision	0.6306605570369043
898	SGMCI	Recall	0.9803636426966683
898	SGMCI	F1	0.7675572857366868
898	Complete Hi-C clique	AUROC	0.5645000416541293
898	Complete Hi-C clique	AUPRC	0.5877042576982032
898	Complete Hi-C clique	Precision	0.9876413357875361
898	Complete Hi-C clique	Recall	0.13082777477838345
898	Complete Hi-C clique	F1	0.2310495963091119
899	SGMCI	AUROC	0.841596835359486
899	SGMCI	AUPRC	0.8386088106593191
899	SGMCI	Precision	0.6285052337752965
899	SGMCI	Recall	0.9803462268587053
899	SGMCI	F1	0.7659535383704752
899	Complete Hi-C clique	AUROC	0.5649159940769273
899	Complete Hi-C clique	AUPRC	0.5880815970083095
899	Complete Hi-C clique	Precision	0.9874640898406895
899	Complete Hi-C clique	Recall	0.13169856667653565
899	Complete Hi-C clique	F1	0.2324016165465526
900	SGMCI	AUROC	0.8413402733165846
900	SGMCI	AUPRC	0.8370684893873513
900	SGMCI	Precision	0.6294927009340567
900	SGMCI	Recall	0.9800501576133336
900	SGMCI	F1	0.7665958287356791
900	Complete Hi-C clique	AUROC	0.5648081589338158
900	Complete Hi-C clique	AUPRC	0.5879875274833508
900	Complete Hi-C clique	Precision	0.9875711388761693
900	Complete Hi-C clique	Recall	0.13146345286403455
900	Complete Hi-C clique	F1	0.23203842459173873
901	SGMCI	AUROC	0.8421522831637176
901	SGMCI	AUPRC	0.8384829207588702
901	SGMCI	Precision	0.6287807658775401
901	SGMCI	Recall	0.9797192566920357
901	SGMCI	F1	0.7659665724886816
901	Complete Hi-C clique	AUROC	0.5640955122479928
901	Complete Hi-C clique	AUPRC	0.5872249281683218
901	Complete Hi-C clique	Precision	0.9859609807540206
901	Complete Hi-C clique	Recall	0.13026176004458453
901	Complete Hi-C clique	F1	0.23012075994154294
902	SGMCI	AUROC	0.8417502101878579
902	SGMCI	AUPRC	0.8370700846013093
